"V1"	"V2"	"complex"
"10886"	"MLLT1"	"ARID1B"	"EBAFb complex"
"10887"	"SMARCC2"	"MLLT1"	"EBAFb complex"
"10888"	"SMARCC1"	"MLLT1"	"EBAFb complex"
"10889"	"SMARCD2"	"MLLT1"	"EBAFb complex"
"10890"	"SMARCE1"	"MLLT1"	"EBAFb complex"
"10891"	"SMARCD1"	"MLLT1"	"EBAFb complex"
"10900"	"SMARCD2"	"ARID1B"	"EBAFb complex"
"10914"	"SPOP"	"DAXX"	"Ubiquitin E3 ligase (SPOP, DAXX, CUL3)"
"10915"	"DAXX"	"CUL3"	"Ubiquitin E3 ligase (SPOP, DAXX, CUL3)"
"10946"	"MLLT1"	"ARID1A"	"EBAFa complex"
"10989"	"POLR2B"	"MEN1"	"Menin-associated histone methyltransferase complex"
"10990"	"WDR5"	"MEN1"	"Menin-associated histone methyltransferase complex"
"10991"	"RBBP5"	"MEN1"	"Menin-associated histone methyltransferase complex"
"10992"	"MEN1"	"DPY30"	"Menin-associated histone methyltransferase complex"
"10993"	"MEN1"	"ASH2L"	"Menin-associated histone methyltransferase complex"
"10994"	"MEN1"	"KMT2B"	"Menin-associated histone methyltransferase complex"
"10995"	"WDR5"	"POLR2B"	"Menin-associated histone methyltransferase complex"
"10996"	"RBBP5"	"POLR2B"	"Menin-associated histone methyltransferase complex"
"10997"	"POLR2B"	"DPY30"	"Menin-associated histone methyltransferase complex"
"10998"	"POLR2B"	"ASH2L"	"Menin-associated histone methyltransferase complex"
"10999"	"POLR2B"	"KMT2B"	"Menin-associated histone methyltransferase complex"
"11000"	"WDR5"	"RBBP5"	"Menin-associated histone methyltransferase complex"
"11001"	"WDR5"	"DPY30"	"Menin-associated histone methyltransferase complex"
"11002"	"WDR5"	"ASH2L"	"Menin-associated histone methyltransferase complex"
"11003"	"WDR5"	"KMT2B"	"Menin-associated histone methyltransferase complex"
"11004"	"RBBP5"	"DPY30"	"Menin-associated histone methyltransferase complex"
"11005"	"RBBP5"	"ASH2L"	"Menin-associated histone methyltransferase complex"
"11006"	"RBBP5"	"KMT2B"	"Menin-associated histone methyltransferase complex"
"11007"	"DPY30"	"ASH2L"	"Menin-associated histone methyltransferase complex"
"11008"	"KMT2B"	"DPY30"	"Menin-associated histone methyltransferase complex"
"11009"	"KMT2B"	"ASH2L"	"Menin-associated histone methyltransferase complex"
"11010"	"TBL1X"	"SKP1"	"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)"
"11011"	"TBL1X"	"SIAH1"	"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)"
"11012"	"TBL1X"	"CACYBP"	"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)"
"11013"	"SKP1"	"SIAH1"	"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)"
"11014"	"SKP1"	"CACYBP"	"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)"
"11015"	"SIAH1"	"CACYBP"	"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)"
"11016"	"SERPIND1"	"MEN1"	"MLL-HCF complex"
"11017"	"MEN1"	"HCFC1"	"MLL-HCF complex"
"11019"	"MEN1"	"KMT2A"	"MLL-HCF complex"
"11022"	"SERPIND1"	"HCFC1"	"MLL-HCF complex"
"11023"	"WDR5"	"SERPIND1"	"MLL-HCF complex"
"11024"	"SERPIND1"	"KMT2A"	"MLL-HCF complex"
"11025"	"SERPIND1"	"RBBP5"	"MLL-HCF complex"
"11026"	"SERPIND1"	"ASH2L"	"MLL-HCF complex"
"11027"	"WDR5"	"HCFC1"	"MLL-HCF complex"
"11028"	"KMT2A"	"HCFC1"	"MLL-HCF complex"
"11029"	"RBBP5"	"HCFC1"	"MLL-HCF complex"
"11030"	"HCFC1"	"ASH2L"	"MLL-HCF complex"
"11031"	"WDR5"	"KMT2A"	"MLL-HCF complex"
"11034"	"RBBP5"	"KMT2A"	"MLL-HCF complex"
"11035"	"KMT2A"	"ASH2L"	"MLL-HCF complex"
"11039"	"RBX1"	"GLMN"	"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)"
"11041"	"SKP1"	"GLMN"	"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)"
"11042"	"GLMN"	"FBXW8"	"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)"
"11043"	"RBBP4"	"CHAF1A"	"Chromatin assembly complex (CAF-1 complex)"
"11044"	"RBBP4"	"CHAF1B"	"Chromatin assembly complex (CAF-1 complex)"
"11045"	"CHAF1B"	"CHAF1A"	"Chromatin assembly complex (CAF-1 complex)"
"11048"	"RBX1"	"FBXO11"	"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)"
"11050"	"SKP1"	"FBXO11"	"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)"
"11051"	"FBXO11"	"CUL1"	"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)"
"11052"	"SNRPA1"	"SNRNP70"	"SRm160/300 complex"
"11053"	"TRA2B"	"SNRNP70"	"SRm160/300 complex"
"11054"	"SRRM1"	"SNRNP70"	"SRm160/300 complex"
"11055"	"SRRM2"	"SNRNP70"	"SRm160/300 complex"
"11056"	"TRA2B"	"SNRPA1"	"SRm160/300 complex"
"11057"	"SRRM1"	"SNRPA1"	"SRm160/300 complex"
"11058"	"SRRM2"	"SNRPA1"	"SRm160/300 complex"
"11059"	"TRA2B"	"SRRM1"	"SRm160/300 complex"
"11060"	"TRA2B"	"SRRM2"	"SRm160/300 complex"
"11061"	"SRRM2"	"SRRM1"	"SRm160/300 complex"
"11062"	"PTBP1"	"HNRNPH1"	"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)"
"11063"	"PTBP1"	"HNRNPF"	"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)"
"11064"	"PTBP2"	"PTBP1"	"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)"
"11065"	"HNRNPH1"	"HNRNPF"	"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)"
"11066"	"PTBP2"	"HNRNPH1"	"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)"
"11067"	"PTBP2"	"HNRNPF"	"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)"
"11068"	"MAGOH"	"IPO13"	"IPO13-RBM8A-MAGOH complex"
"11069"	"RBM8A"	"IPO13"	"IPO13-RBM8A-MAGOH complex"
"11071"	"MAP2K4"	"ARRB2"	"MKK4-ARRB2-ASK1 complex"
"11072"	"MAP3K5"	"ARRB2"	"MKK4-ARRB2-ASK1 complex"
"11073"	"MAP3K5"	"MAP2K4"	"MKK4-ARRB2-ASK1 complex"
"11075"	"MAPK10"	"ARRB2"	"MKK4-ARRB2-JNK3 complex"
"11076"	"MAPK10"	"MAP2K4"	"MKK4-ARRB2-JNK3 complex"
"11077"	"SYNCRIP"	"CSDE1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11078"	"SYNCRIP"	"PABPC1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11079"	"SYNCRIP"	"HNRNPD"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11080"	"SYNCRIP"	"PAIP1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11081"	"PABPC1"	"CSDE1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11082"	"HNRNPD"	"CSDE1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11083"	"PAIP1"	"CSDE1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11084"	"PABPC1"	"HNRNPD"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11085"	"PAIP1"	"PABPC1"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11086"	"PAIP1"	"HNRNPD"	"Multiprotein bridging complex (translationally coupled mRNA turnover)"
"11087"	"PABPC1"	"HSPA8"	"EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex"
"11088"	"HSPA8"	"EIF4G1"	"EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex"
"11089"	"HSPA8"	"HNRNPD"	"EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex"
"11090"	"PABPC1"	"EIF4G1"	"EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex"
"11092"	"HNRNPD"	"EIF4G1"	"EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex"
"11113"	"UBR5"	"SNRNP200"	"SNW1 complex"
"11114"	"TUBB"	"SNRNP200"	"SNW1 complex"
"11115"	"SNRNP200"	"HSPA5"	"SNW1 complex"
"11116"	"SNRNP200"	"PFKL"	"SNW1 complex"
"11117"	"SNRNP200"	"SFPQ"	"SNW1 complex"
"11118"	"SNRNP200"	"EEF1G"	"SNW1 complex"
"11119"	"SNRNP200"	"MATR3"	"SNW1 complex"
"11120"	"SNRNP200"	"MSH2"	"SNW1 complex"
"11121"	"SNRNP200"	"EEF1A1"	"SNW1 complex"
"11122"	"SNRNP200"	"HNRNPU"	"SNW1 complex"
"11123"	"SNW1"	"SNRNP200"	"SNW1 complex"
"11124"	"SNRNP200"	"EFTUD2"	"SNW1 complex"
"11125"	"SNRNP200"	"DDB1"	"SNW1 complex"
"11126"	"SNRNP200"	"PRPF8"	"SNW1 complex"
"11127"	"SNRNP200"	"CDC5L"	"SNW1 complex"
"11128"	"SNRNP200"	"DDX23"	"SNW1 complex"
"11129"	"SNRNP200"	"ABCF2"	"SNW1 complex"
"11130"	"UBR5"	"TUBB"	"SNW1 complex"
"11131"	"UBR5"	"HSPA5"	"SNW1 complex"
"11132"	"UBR5"	"PFKL"	"SNW1 complex"
"11133"	"UBR5"	"SFPQ"	"SNW1 complex"
"11134"	"UBR5"	"EEF1G"	"SNW1 complex"
"11135"	"UBR5"	"MATR3"	"SNW1 complex"
"11136"	"UBR5"	"MSH2"	"SNW1 complex"
"11137"	"UBR5"	"EEF1A1"	"SNW1 complex"
"11138"	"UBR5"	"HNRNPU"	"SNW1 complex"
"11139"	"UBR5"	"SNW1"	"SNW1 complex"
"11140"	"UBR5"	"EFTUD2"	"SNW1 complex"
"11141"	"UBR5"	"DDB1"	"SNW1 complex"
"11142"	"UBR5"	"PRPF8"	"SNW1 complex"
"11143"	"UBR5"	"CDC5L"	"SNW1 complex"
"11144"	"UBR5"	"DDX23"	"SNW1 complex"
"11145"	"UBR5"	"ABCF2"	"SNW1 complex"
"11146"	"TUBB"	"HSPA5"	"SNW1 complex"
"11147"	"TUBB"	"PFKL"	"SNW1 complex"
"11148"	"TUBB"	"SFPQ"	"SNW1 complex"
"11149"	"TUBB"	"EEF1G"	"SNW1 complex"
"11150"	"TUBB"	"MATR3"	"SNW1 complex"
"11151"	"TUBB"	"MSH2"	"SNW1 complex"
"11152"	"TUBB"	"EEF1A1"	"SNW1 complex"
"11153"	"TUBB"	"HNRNPU"	"SNW1 complex"
"11154"	"TUBB"	"SNW1"	"SNW1 complex"
"11155"	"TUBB"	"EFTUD2"	"SNW1 complex"
"11156"	"TUBB"	"DDB1"	"SNW1 complex"
"11157"	"TUBB"	"PRPF8"	"SNW1 complex"
"11158"	"TUBB"	"CDC5L"	"SNW1 complex"
"11159"	"TUBB"	"DDX23"	"SNW1 complex"
"11160"	"TUBB"	"ABCF2"	"SNW1 complex"
"11161"	"PFKL"	"HSPA5"	"SNW1 complex"
"11162"	"SFPQ"	"HSPA5"	"SNW1 complex"
"11163"	"HSPA5"	"EEF1G"	"SNW1 complex"
"11164"	"MATR3"	"HSPA5"	"SNW1 complex"
"11165"	"MSH2"	"HSPA5"	"SNW1 complex"
"11166"	"HSPA5"	"EEF1A1"	"SNW1 complex"
"11167"	"HSPA5"	"HNRNPU"	"SNW1 complex"
"11168"	"SNW1"	"HSPA5"	"SNW1 complex"
"11169"	"HSPA5"	"EFTUD2"	"SNW1 complex"
"11170"	"HSPA5"	"DDB1"	"SNW1 complex"
"11171"	"PRPF8"	"HSPA5"	"SNW1 complex"
"11172"	"HSPA5"	"CDC5L"	"SNW1 complex"
"11173"	"HSPA5"	"DDX23"	"SNW1 complex"
"11174"	"HSPA5"	"ABCF2"	"SNW1 complex"
"11175"	"SFPQ"	"PFKL"	"SNW1 complex"
"11176"	"PFKL"	"EEF1G"	"SNW1 complex"
"11177"	"PFKL"	"MATR3"	"SNW1 complex"
"11178"	"PFKL"	"MSH2"	"SNW1 complex"
"11179"	"PFKL"	"EEF1A1"	"SNW1 complex"
"11180"	"PFKL"	"HNRNPU"	"SNW1 complex"
"11181"	"SNW1"	"PFKL"	"SNW1 complex"
"11182"	"PFKL"	"EFTUD2"	"SNW1 complex"
"11183"	"PFKL"	"DDB1"	"SNW1 complex"
"11184"	"PRPF8"	"PFKL"	"SNW1 complex"
"11185"	"PFKL"	"CDC5L"	"SNW1 complex"
"11186"	"PFKL"	"DDX23"	"SNW1 complex"
"11187"	"PFKL"	"ABCF2"	"SNW1 complex"
"11188"	"SFPQ"	"EEF1G"	"SNW1 complex"
"11190"	"SFPQ"	"MSH2"	"SNW1 complex"
"11191"	"SFPQ"	"EEF1A1"	"SNW1 complex"
"11192"	"SFPQ"	"HNRNPU"	"SNW1 complex"
"11193"	"SNW1"	"SFPQ"	"SNW1 complex"
"11194"	"SFPQ"	"EFTUD2"	"SNW1 complex"
"11195"	"SFPQ"	"DDB1"	"SNW1 complex"
"11196"	"SFPQ"	"PRPF8"	"SNW1 complex"
"11197"	"SFPQ"	"CDC5L"	"SNW1 complex"
"11198"	"SFPQ"	"DDX23"	"SNW1 complex"
"11199"	"SFPQ"	"ABCF2"	"SNW1 complex"
"11200"	"MATR3"	"EEF1G"	"SNW1 complex"
"11201"	"MSH2"	"EEF1G"	"SNW1 complex"
"11202"	"EEF1G"	"EEF1A1"	"SNW1 complex"
"11203"	"HNRNPU"	"EEF1G"	"SNW1 complex"
"11204"	"SNW1"	"EEF1G"	"SNW1 complex"
"11205"	"EFTUD2"	"EEF1G"	"SNW1 complex"
"11206"	"EEF1G"	"DDB1"	"SNW1 complex"
"11207"	"PRPF8"	"EEF1G"	"SNW1 complex"
"11208"	"EEF1G"	"CDC5L"	"SNW1 complex"
"11209"	"EEF1G"	"DDX23"	"SNW1 complex"
"11210"	"EEF1G"	"ABCF2"	"SNW1 complex"
"11211"	"MSH2"	"MATR3"	"SNW1 complex"
"11212"	"MATR3"	"EEF1A1"	"SNW1 complex"
"11213"	"MATR3"	"HNRNPU"	"SNW1 complex"
"11214"	"SNW1"	"MATR3"	"SNW1 complex"
"11215"	"MATR3"	"EFTUD2"	"SNW1 complex"
"11216"	"MATR3"	"DDB1"	"SNW1 complex"
"11217"	"PRPF8"	"MATR3"	"SNW1 complex"
"11218"	"MATR3"	"CDC5L"	"SNW1 complex"
"11219"	"MATR3"	"DDX23"	"SNW1 complex"
"11220"	"MATR3"	"ABCF2"	"SNW1 complex"
"11221"	"MSH2"	"EEF1A1"	"SNW1 complex"
"11222"	"MSH2"	"HNRNPU"	"SNW1 complex"
"11223"	"SNW1"	"MSH2"	"SNW1 complex"
"11224"	"MSH2"	"EFTUD2"	"SNW1 complex"
"11225"	"MSH2"	"DDB1"	"SNW1 complex"
"11226"	"PRPF8"	"MSH2"	"SNW1 complex"
"11227"	"MSH2"	"CDC5L"	"SNW1 complex"
"11228"	"MSH2"	"DDX23"	"SNW1 complex"
"11229"	"MSH2"	"ABCF2"	"SNW1 complex"
"11230"	"HNRNPU"	"EEF1A1"	"SNW1 complex"
"11231"	"SNW1"	"EEF1A1"	"SNW1 complex"
"11232"	"EFTUD2"	"EEF1A1"	"SNW1 complex"
"11233"	"EEF1A1"	"DDB1"	"SNW1 complex"
"11234"	"PRPF8"	"EEF1A1"	"SNW1 complex"
"11235"	"EEF1A1"	"CDC5L"	"SNW1 complex"
"11236"	"EEF1A1"	"DDX23"	"SNW1 complex"
"11237"	"EEF1A1"	"ABCF2"	"SNW1 complex"
"11238"	"SNW1"	"HNRNPU"	"SNW1 complex"
"11239"	"HNRNPU"	"EFTUD2"	"SNW1 complex"
"11240"	"HNRNPU"	"DDB1"	"SNW1 complex"
"11241"	"PRPF8"	"HNRNPU"	"SNW1 complex"
"11242"	"HNRNPU"	"CDC5L"	"SNW1 complex"
"11243"	"HNRNPU"	"DDX23"	"SNW1 complex"
"11244"	"HNRNPU"	"ABCF2"	"SNW1 complex"
"11245"	"SNW1"	"EFTUD2"	"SNW1 complex"
"11246"	"SNW1"	"DDB1"	"SNW1 complex"
"11247"	"SNW1"	"PRPF8"	"SNW1 complex"
"11248"	"SNW1"	"CDC5L"	"SNW1 complex"
"11249"	"SNW1"	"DDX23"	"SNW1 complex"
"11250"	"SNW1"	"ABCF2"	"SNW1 complex"
"11251"	"EFTUD2"	"DDB1"	"SNW1 complex"
"11252"	"PRPF8"	"EFTUD2"	"SNW1 complex"
"11253"	"EFTUD2"	"CDC5L"	"SNW1 complex"
"11254"	"EFTUD2"	"DDX23"	"SNW1 complex"
"11255"	"EFTUD2"	"ABCF2"	"SNW1 complex"
"11256"	"PRPF8"	"DDB1"	"SNW1 complex"
"11257"	"DDB1"	"CDC5L"	"SNW1 complex"
"11258"	"DDX23"	"DDB1"	"SNW1 complex"
"11259"	"DDB1"	"ABCF2"	"SNW1 complex"
"11260"	"PRPF8"	"CDC5L"	"SNW1 complex"
"11261"	"PRPF8"	"DDX23"	"SNW1 complex"
"11262"	"PRPF8"	"ABCF2"	"SNW1 complex"
"11263"	"DDX23"	"CDC5L"	"SNW1 complex"
"11264"	"CDC5L"	"ABCF2"	"SNW1 complex"
"11265"	"DDX23"	"ABCF2"	"SNW1 complex"
"11272"	"NUP42"	"NUP155"	"GLE1-NUPL2-NUP155 complex"
"11273"	"NUP42"	"GLE1"	"GLE1-NUPL2-NUP155 complex"
"11274"	"NUP155"	"GLE1"	"GLE1-NUPL2-NUP155 complex"
"11275"	"KAT7"	"JADE1"	"ING4 complex (ING4, JADE1, KAT7, MEAF6)"
"11276"	"MEAF6"	"KAT7"	"ING4 complex (ING4, JADE1, KAT7, MEAF6)"
"11277"	"KAT7"	"ING4"	"ING4 complex (ING4, JADE1, KAT7, MEAF6)"
"11278"	"MEAF6"	"JADE1"	"ING4 complex (ING4, JADE1, KAT7, MEAF6)"
"11279"	"JADE1"	"ING4"	"ING4 complex (ING4, JADE1, KAT7, MEAF6)"
"11280"	"MEAF6"	"ING4"	"ING4 complex (ING4, JADE1, KAT7, MEAF6)"
"11281"	"TCF3"	"RB1"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11282"	"TAL1"	"RB1"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11283"	"RB1"	"LMO2"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11284"	"RB1"	"LDB1"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11285"	"TCF3"	"TAL1"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11286"	"TCF3"	"LMO2"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11287"	"TCF3"	"LDB1"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11288"	"TAL1"	"LMO2"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11289"	"TAL1"	"LDB1"	"Rb-tal-1-E2A-Lmo2-Ldb1 complex"
"11291"	"TRIP4"	"ASCC3"	"hASC-1 complex"
"11292"	"TRIP4"	"ASCC1"	"hASC-1 complex"
"11293"	"TRIP4"	"ASCC2"	"hASC-1 complex"
"11294"	"ASCC3"	"ASCC1"	"hASC-1 complex"
"11295"	"ASCC3"	"ASCC2"	"hASC-1 complex"
"11296"	"ASCC2"	"ASCC1"	"hASC-1 complex"
"11297"	"GLB1"	"CTSA"	"GALNS-lysosomal hydrolase 1.27 MDa complex"
"11298"	"GALNS"	"CTSA"	"GALNS-lysosomal hydrolase 1.27 MDa complex"
"11299"	"NEU1"	"CTSA"	"GALNS-lysosomal hydrolase 1.27 MDa complex"
"11300"	"GLB1"	"GALNS"	"GALNS-lysosomal hydrolase 1.27 MDa complex"
"11301"	"NEU1"	"GLB1"	"GALNS-lysosomal hydrolase 1.27 MDa complex"
"11302"	"NEU1"	"GALNS"	"GALNS-lysosomal hydrolase 1.27 MDa complex"
"11303"	"ELP2"	"ELP1"	"Elongator holo complex"
"11304"	"ELP4"	"ELP1"	"Elongator holo complex"
"11305"	"ELP3"	"ELP1"	"Elongator holo complex"
"11306"	"ELP4"	"ELP2"	"Elongator holo complex"
"11307"	"ELP3"	"ELP2"	"Elongator holo complex"
"11308"	"ELP4"	"ELP3"	"Elongator holo complex"
"11309"	"WDR5"	"KMT2D"	"WDR5-ASH2L-RBBP5-MLL2 complex"
"11310"	"RBBP5"	"KMT2D"	"WDR5-ASH2L-RBBP5-MLL2 complex"
"11311"	"KMT2D"	"ASH2L"	"WDR5-ASH2L-RBBP5-MLL2 complex"
"11315"	"TUBB"	"KMT2D"	"ASCOM complex"
"11316"	"TUBA4A"	"KMT2D"	"ASCOM complex"
"11317"	"NCOA6"	"KMT2D"	"ASCOM complex"
"11319"	"KMT2D"	"KMT2C"	"ASCOM complex"
"11321"	"TUBB"	"TUBA4A"	"ASCOM complex"
"11322"	"TUBB"	"NCOA6"	"ASCOM complex"
"11323"	"TUBB"	"RBBP5"	"ASCOM complex"
"11324"	"TUBB"	"KMT2C"	"ASCOM complex"
"11325"	"TUBB"	"ASH2L"	"ASCOM complex"
"11326"	"TUBA4A"	"NCOA6"	"ASCOM complex"
"11327"	"TUBA4A"	"RBBP5"	"ASCOM complex"
"11328"	"TUBA4A"	"KMT2C"	"ASCOM complex"
"11329"	"TUBA4A"	"ASH2L"	"ASCOM complex"
"11330"	"RBBP5"	"NCOA6"	"ASCOM complex"
"11331"	"NCOA6"	"KMT2C"	"ASCOM complex"
"11332"	"NCOA6"	"ASH2L"	"ASCOM complex"
"11333"	"RBBP5"	"KMT2C"	"ASCOM complex"
"11335"	"KMT2C"	"ASH2L"	"ASCOM complex"
"11336"	"SETD1A"	"KMT2D"	"MOF complex"
"11337"	"TAF1"	"KMT2D"	"MOF complex"
"11338"	"TAF6"	"KMT2D"	"MOF complex"
"11340"	"KMT2D"	"KMT2A"	"MOF complex"
"11342"	"TAF9"	"KMT2D"	"MOF complex"
"11343"	"RNF2"	"KMT2D"	"MOF complex"
"11344"	"KMT2D"	"KAT8"	"MOF complex"
"11345"	"TAF1"	"SETD1A"	"MOF complex"
"11346"	"TAF6"	"SETD1A"	"MOF complex"
"11347"	"WDR5"	"SETD1A"	"MOF complex"
"11348"	"SETD1A"	"KMT2A"	"MOF complex"
"11349"	"SETD1A"	"RBBP5"	"MOF complex"
"11350"	"TAF9"	"SETD1A"	"MOF complex"
"11351"	"SETD1A"	"RNF2"	"MOF complex"
"11352"	"SETD1A"	"KAT8"	"MOF complex"
"11354"	"WDR5"	"TAF1"	"MOF complex"
"11355"	"TAF1"	"KMT2A"	"MOF complex"
"11356"	"TAF1"	"RBBP5"	"MOF complex"
"11358"	"TAF1"	"RNF2"	"MOF complex"
"11359"	"TAF1"	"KAT8"	"MOF complex"
"11360"	"WDR5"	"TAF6"	"MOF complex"
"11361"	"TAF6"	"KMT2A"	"MOF complex"
"11362"	"TAF6"	"RBBP5"	"MOF complex"
"11364"	"TAF6"	"RNF2"	"MOF complex"
"11365"	"TAF6"	"KAT8"	"MOF complex"
"11368"	"WDR5"	"TAF9"	"MOF complex"
"11369"	"WDR5"	"RNF2"	"MOF complex"
"11370"	"WDR5"	"KAT8"	"MOF complex"
"11372"	"TAF9"	"KMT2A"	"MOF complex"
"11373"	"RNF2"	"KMT2A"	"MOF complex"
"11374"	"KMT2A"	"KAT8"	"MOF complex"
"11375"	"TAF9"	"RBBP5"	"MOF complex"
"11376"	"RNF2"	"RBBP5"	"MOF complex"
"11377"	"RBBP5"	"KAT8"	"MOF complex"
"11378"	"TAF9"	"RNF2"	"MOF complex"
"11379"	"TAF9"	"KAT8"	"MOF complex"
"11380"	"RNF2"	"KAT8"	"MOF complex"
"11382"	"SMARCA4"	"HDAC3"	"NCOR1 complex"
"11383"	"SMARCB1"	"HDAC3"	"NCOR1 complex"
"11384"	"TRIM28"	"HDAC3"	"NCOR1 complex"
"11385"	"SF3B3"	"HDAC3"	"NCOR1 complex"
"11386"	"SF3A1"	"HDAC3"	"NCOR1 complex"
"11387"	"SRCAP"	"HDAC3"	"NCOR1 complex"
"11388"	"SMARCC2"	"HDAC3"	"NCOR1 complex"
"11389"	"SMARCC1"	"HDAC3"	"NCOR1 complex"
"11390"	"SMARCA4"	"NCOR1"	"NCOR1 complex"
"11391"	"SMARCB1"	"NCOR1"	"NCOR1 complex"
"11392"	"TRIM28"	"NCOR1"	"NCOR1 complex"
"11393"	"SF3B3"	"NCOR1"	"NCOR1 complex"
"11394"	"SF3A1"	"NCOR1"	"NCOR1 complex"
"11395"	"SRCAP"	"NCOR1"	"NCOR1 complex"
"11396"	"SMARCC2"	"NCOR1"	"NCOR1 complex"
"11397"	"SMARCC1"	"NCOR1"	"NCOR1 complex"
"11399"	"TRIM28"	"SMARCA4"	"NCOR1 complex"
"11400"	"SMARCA4"	"SF3B3"	"NCOR1 complex"
"11401"	"SMARCA4"	"SF3A1"	"NCOR1 complex"
"11402"	"SRCAP"	"SMARCA4"	"NCOR1 complex"
"11405"	"TRIM28"	"SMARCB1"	"NCOR1 complex"
"11406"	"SMARCB1"	"SF3B3"	"NCOR1 complex"
"11407"	"SMARCB1"	"SF3A1"	"NCOR1 complex"
"11408"	"SRCAP"	"SMARCB1"	"NCOR1 complex"
"11411"	"TRIM28"	"SF3B3"	"NCOR1 complex"
"11412"	"TRIM28"	"SF3A1"	"NCOR1 complex"
"11413"	"TRIM28"	"SRCAP"	"NCOR1 complex"
"11414"	"TRIM28"	"SMARCC2"	"NCOR1 complex"
"11415"	"TRIM28"	"SMARCC1"	"NCOR1 complex"
"11416"	"SF3B3"	"SF3A1"	"NCOR1 complex"
"11417"	"SRCAP"	"SF3B3"	"NCOR1 complex"
"11418"	"SMARCC2"	"SF3B3"	"NCOR1 complex"
"11419"	"SMARCC1"	"SF3B3"	"NCOR1 complex"
"11420"	"SRCAP"	"SF3A1"	"NCOR1 complex"
"11421"	"SMARCC2"	"SF3A1"	"NCOR1 complex"
"11422"	"SMARCC1"	"SF3A1"	"NCOR1 complex"
"11423"	"SRCAP"	"SMARCC2"	"NCOR1 complex"
"11424"	"SRCAP"	"SMARCC1"	"NCOR1 complex"
"11426"	"LIN7A"	"CASK"	"LIN2-LIN7-SAP97 complex"
"11427"	"LIN7A"	"DLG1"	"LIN2-LIN7-SAP97 complex"
"11428"	"DLG1"	"CASK"	"LIN2-LIN7-SAP97 complex"
"11432"	"MLLT1"	"AFF1"	"AFF1-MLLT1-CBX8 complex"
"11433"	"CBX8"	"AFF1"	"AFF1-MLLT1-CBX8 complex"
"11434"	"MLLT1"	"CBX8"	"AFF1-MLLT1-CBX8 complex"
"11441"	"ZWINT"	"CBX5"	"Mis12 centromere complex"
"11442"	"ZWINT"	"PMF1"	"Mis12 centromere complex"
"11443"	"ZWINT"	"NSL1"	"Mis12 centromere complex"
"11444"	"ZWINT"	"MIS12"	"Mis12 centromere complex"
"11445"	"ZWINT"	"DSN1"	"Mis12 centromere complex"
"11446"	"PMF1"	"CBX5"	"Mis12 centromere complex"
"11447"	"NSL1"	"CBX5"	"Mis12 centromere complex"
"11448"	"MIS12"	"CBX5"	"Mis12 centromere complex"
"11449"	"DSN1"	"CBX5"	"Mis12 centromere complex"
"11450"	"PMF1"	"NSL1"	"Mis12 centromere complex"
