"V1"	"V2"	"complex"
"3403"	"HDAC1"	"GTF2IRD1"	"ELL.com"
"3404"	"GTF2IRD1"	"AFF1"	"ELL.com"
"3405"	"RBBP4"	"GTF2IRD1"	"ELL.com"
"3406"	"HDAC2"	"GTF2IRD1"	"ELL.com"
"3407"	"EAF2"	"EAF1"	"ELL.com"
"3408"	"WDR5"	"EAF1"	"ELL.com"
"3409"	"KDM1A"	"EAF1"	"ELL.com"
"3410"	"UTY"	"EAF1"	"ELL.com"
"3411"	"EAF1"	"CCNT2"	"ELL.com"
"3412"	"RB1"	"EAF1"	"ELL.com"
"3413"	"ELL"	"EAF1"	"ELL.com"
"3414"	"EAF1"	"AFF4"	"ELL.com"
"3415"	"EAF1"	"CCNT1"	"ELL.com"
"3416"	"EAF1"	"CDK9"	"ELL.com"
"3417"	"HDAC1"	"EAF1"	"ELL.com"
"3418"	"EAF1"	"AFF1"	"ELL.com"
"3419"	"RBBP4"	"EAF1"	"ELL.com"
"3420"	"HDAC2"	"EAF1"	"ELL.com"
"3421"	"WDR5"	"EAF2"	"ELL.com"
"3422"	"KDM1A"	"EAF2"	"ELL.com"
"3423"	"UTY"	"EAF2"	"ELL.com"
"3424"	"EAF2"	"CCNT2"	"ELL.com"
"3425"	"RB1"	"EAF2"	"ELL.com"
"3426"	"ELL"	"EAF2"	"ELL.com"
"3427"	"EAF2"	"AFF4"	"ELL.com"
"3428"	"EAF2"	"CCNT1"	"ELL.com"
"3429"	"EAF2"	"CDK9"	"ELL.com"
"3430"	"HDAC1"	"EAF2"	"ELL.com"
"3431"	"EAF2"	"AFF1"	"ELL.com"
"3432"	"RBBP4"	"EAF2"	"ELL.com"
"3433"	"HDAC2"	"EAF2"	"ELL.com"
"3434"	"WDR5"	"KDM1A"	"ELL.com"
"3435"	"WDR5"	"UTY"	"ELL.com"
"3436"	"WDR5"	"CCNT2"	"ELL.com"
"3437"	"WDR5"	"RB1"	"ELL.com"
"3438"	"WDR5"	"ELL"	"ELL.com"
"3439"	"WDR5"	"AFF4"	"ELL.com"
"3440"	"WDR5"	"CCNT1"	"ELL.com"
"3441"	"WDR5"	"CDK9"	"ELL.com"
"3442"	"WDR5"	"HDAC1"	"ELL.com"
"3443"	"WDR5"	"AFF1"	"ELL.com"
"3444"	"WDR5"	"RBBP4"	"ELL.com"
"3445"	"WDR5"	"HDAC2"	"ELL.com"
"3446"	"UTY"	"KDM1A"	"ELL.com"
"3447"	"KDM1A"	"CCNT2"	"ELL.com"
"3448"	"RB1"	"KDM1A"	"ELL.com"
"3449"	"KDM1A"	"ELL"	"ELL.com"
"3450"	"KDM1A"	"AFF4"	"ELL.com"
"3451"	"KDM1A"	"CCNT1"	"ELL.com"
"3452"	"KDM1A"	"CDK9"	"ELL.com"
"3453"	"KDM1A"	"HDAC1"	"ELL.com"
"3454"	"KDM1A"	"AFF1"	"ELL.com"
"3455"	"RBBP4"	"KDM1A"	"ELL.com"
"3456"	"KDM1A"	"HDAC2"	"ELL.com"
"3457"	"UTY"	"CCNT2"	"ELL.com"
"3458"	"UTY"	"RB1"	"ELL.com"
"3459"	"UTY"	"ELL"	"ELL.com"
"3460"	"UTY"	"AFF4"	"ELL.com"
"3461"	"UTY"	"CCNT1"	"ELL.com"
"3462"	"UTY"	"CDK9"	"ELL.com"
"3463"	"UTY"	"HDAC1"	"ELL.com"
"3464"	"UTY"	"AFF1"	"ELL.com"
"3465"	"UTY"	"RBBP4"	"ELL.com"
"3466"	"UTY"	"HDAC2"	"ELL.com"
"3467"	"RB1"	"CCNT2"	"ELL.com"
"3468"	"ELL"	"CCNT2"	"ELL.com"
"3469"	"CCNT2"	"AFF4"	"ELL.com"
"3470"	"CCNT2"	"CCNT1"	"ELL.com"
"3471"	"CDK9"	"CCNT2"	"ELL.com"
"3472"	"HDAC1"	"CCNT2"	"ELL.com"
"3473"	"CCNT2"	"AFF1"	"ELL.com"
"3474"	"RBBP4"	"CCNT2"	"ELL.com"
"3475"	"HDAC2"	"CCNT2"	"ELL.com"
"3476"	"RB1"	"ELL"	"ELL.com"
"3477"	"RB1"	"AFF4"	"ELL.com"
"3478"	"RB1"	"CCNT1"	"ELL.com"
"3479"	"RB1"	"CDK9"	"ELL.com"
"3480"	"RB1"	"HDAC1"	"ELL.com"
"3481"	"RB1"	"AFF1"	"ELL.com"
"3482"	"RBBP4"	"RB1"	"ELL.com"
"3483"	"RB1"	"HDAC2"	"ELL.com"
"3484"	"ELL"	"AFF4"	"ELL.com"
"3485"	"ELL"	"CCNT1"	"ELL.com"
"3486"	"ELL"	"CDK9"	"ELL.com"
"3487"	"HDAC1"	"ELL"	"ELL.com"
"3488"	"ELL"	"AFF1"	"ELL.com"
"3489"	"RBBP4"	"ELL"	"ELL.com"
"3490"	"HDAC2"	"ELL"	"ELL.com"
"3491"	"CCNT1"	"AFF4"	"ELL.com"
"3492"	"CDK9"	"AFF4"	"ELL.com"
"3493"	"HDAC1"	"AFF4"	"ELL.com"
"3494"	"AFF4"	"AFF1"	"ELL.com"
"3495"	"RBBP4"	"AFF4"	"ELL.com"
"3496"	"HDAC2"	"AFF4"	"ELL.com"
"3497"	"CDK9"	"CCNT1"	"ELL.com"
"3498"	"HDAC1"	"CCNT1"	"ELL.com"
"3499"	"CCNT1"	"AFF1"	"ELL.com"
"3500"	"RBBP4"	"CCNT1"	"ELL.com"
"3501"	"HDAC2"	"CCNT1"	"ELL.com"
"3502"	"HDAC1"	"CDK9"	"ELL.com"
"3503"	"CDK9"	"AFF1"	"ELL.com"
"3504"	"RBBP4"	"CDK9"	"ELL.com"
"3505"	"HDAC2"	"CDK9"	"ELL.com"
"3506"	"HDAC1"	"AFF1"	"ELL.com"
"3509"	"RBBP4"	"AFF1"	"ELL.com"
"3510"	"HDAC2"	"AFF1"	"ELL.com"
"3512"	"USP7"	"MED23"	"AF4.com"
"3513"	"USP7"	"ELL3"	"AF4.com"
"3514"	"USP7"	"MLLT1"	"AF4.com"
"3515"	"USP7"	"EAF1"	"AF4.com"
"3516"	"USP7"	"MED4"	"AF4.com"
"3517"	"USP7"	"CCNT2"	"AF4.com"
"3518"	"USP7"	"ELL"	"AF4.com"
"3519"	"USP7"	"AFF4"	"AF4.com"
"3520"	"USP7"	"MED26"	"AF4.com"
"3521"	"USP7"	"CCNT1"	"AF4.com"
"3522"	"USP7"	"CDK9"	"AF4.com"
"3523"	"USP7"	"MED15"	"AF4.com"
"3524"	"USP7"	"MED24"	"AF4.com"
"3525"	"USP7"	"AFF1"	"AF4.com"
"3526"	"USP7"	"MED17"	"AF4.com"
"3527"	"USP7"	"TCEA1"	"AF4.com"
"3528"	"USP7"	"HEXIM2"	"AF4.com"
"3529"	"USP7"	"MLLT3"	"AF4.com"
"3530"	"MED23"	"ELL3"	"AF4.com"
"3531"	"MLLT1"	"MED23"	"AF4.com"
"3532"	"MED23"	"EAF1"	"AF4.com"
"3533"	"MED4"	"MED23"	"AF4.com"
"3534"	"MED23"	"CCNT2"	"AF4.com"
"3535"	"MED23"	"ELL"	"AF4.com"
"3536"	"MED23"	"AFF4"	"AF4.com"
"3537"	"MED26"	"MED23"	"AF4.com"
"3538"	"MED23"	"CCNT1"	"AF4.com"
"3539"	"MED23"	"CDK9"	"AF4.com"
"3540"	"MED23"	"MED15"	"AF4.com"
"3541"	"MED24"	"MED23"	"AF4.com"
"3542"	"MED23"	"AFF1"	"AF4.com"
"3543"	"MED23"	"MED17"	"AF4.com"
"3544"	"TCEA1"	"MED23"	"AF4.com"
"3545"	"MED23"	"HEXIM2"	"AF4.com"
"3546"	"MLLT3"	"MED23"	"AF4.com"
"3547"	"MLLT1"	"ELL3"	"AF4.com"
"3548"	"ELL3"	"EAF1"	"AF4.com"
"3549"	"MED4"	"ELL3"	"AF4.com"
"3550"	"ELL3"	"CCNT2"	"AF4.com"
"3551"	"ELL3"	"ELL"	"AF4.com"
"3552"	"ELL3"	"AFF4"	"AF4.com"
"3553"	"MED26"	"ELL3"	"AF4.com"
"3554"	"ELL3"	"CCNT1"	"AF4.com"
"3555"	"ELL3"	"CDK9"	"AF4.com"
"3556"	"MED15"	"ELL3"	"AF4.com"
"3557"	"MED24"	"ELL3"	"AF4.com"
"3558"	"ELL3"	"AFF1"	"AF4.com"
"3559"	"MED17"	"ELL3"	"AF4.com"
"3560"	"TCEA1"	"ELL3"	"AF4.com"
"3561"	"HEXIM2"	"ELL3"	"AF4.com"
"3562"	"MLLT3"	"ELL3"	"AF4.com"
"3563"	"MLLT1"	"EAF1"	"AF4.com"
"3564"	"MLLT1"	"MED4"	"AF4.com"
"3565"	"MLLT1"	"CCNT2"	"AF4.com"
"3566"	"MLLT1"	"ELL"	"AF4.com"
"3567"	"MLLT1"	"AFF4"	"AF4.com"
"3568"	"MLLT1"	"MED26"	"AF4.com"
"3569"	"MLLT1"	"CCNT1"	"AF4.com"
"3570"	"MLLT1"	"CDK9"	"AF4.com"
"3571"	"MLLT1"	"MED15"	"AF4.com"
"3572"	"MLLT1"	"MED24"	"AF4.com"
"3573"	"MLLT1"	"AFF1"	"AF4.com"
"3574"	"MLLT1"	"MED17"	"AF4.com"
"3575"	"TCEA1"	"MLLT1"	"AF4.com"
"3576"	"MLLT1"	"HEXIM2"	"AF4.com"
"3578"	"MED4"	"EAF1"	"AF4.com"
"3582"	"MED26"	"EAF1"	"AF4.com"
"3585"	"MED15"	"EAF1"	"AF4.com"
"3586"	"MED24"	"EAF1"	"AF4.com"
"3588"	"MED17"	"EAF1"	"AF4.com"
"3589"	"TCEA1"	"EAF1"	"AF4.com"
"3590"	"HEXIM2"	"EAF1"	"AF4.com"
"3591"	"MLLT3"	"EAF1"	"AF4.com"
"3592"	"MED4"	"CCNT2"	"AF4.com"
"3593"	"MED4"	"ELL"	"AF4.com"
"3594"	"MED4"	"AFF4"	"AF4.com"
"3595"	"MED4"	"MED26"	"AF4.com"
"3596"	"MED4"	"CCNT1"	"AF4.com"
"3597"	"MED4"	"CDK9"	"AF4.com"
"3598"	"MED4"	"MED15"	"AF4.com"
"3599"	"MED4"	"MED24"	"AF4.com"
"3600"	"MED4"	"AFF1"	"AF4.com"
"3601"	"MED4"	"MED17"	"AF4.com"
"3602"	"TCEA1"	"MED4"	"AF4.com"
"3603"	"MED4"	"HEXIM2"	"AF4.com"
"3604"	"MLLT3"	"MED4"	"AF4.com"
"3607"	"MED26"	"CCNT2"	"AF4.com"
"3610"	"MED15"	"CCNT2"	"AF4.com"
"3611"	"MED24"	"CCNT2"	"AF4.com"
"3613"	"MED17"	"CCNT2"	"AF4.com"
"3614"	"TCEA1"	"CCNT2"	"AF4.com"
"3615"	"HEXIM2"	"CCNT2"	"AF4.com"
"3616"	"MLLT3"	"CCNT2"	"AF4.com"
"3618"	"MED26"	"ELL"	"AF4.com"
"3621"	"MED15"	"ELL"	"AF4.com"
"3622"	"MED24"	"ELL"	"AF4.com"
"3624"	"MED17"	"ELL"	"AF4.com"
"3625"	"TCEA1"	"ELL"	"AF4.com"
"3626"	"HEXIM2"	"ELL"	"AF4.com"
"3627"	"MLLT3"	"ELL"	"AF4.com"
"3628"	"MED26"	"AFF4"	"AF4.com"
"3631"	"MED15"	"AFF4"	"AF4.com"
"3632"	"MED24"	"AFF4"	"AF4.com"
"3634"	"MED17"	"AFF4"	"AF4.com"
"3635"	"TCEA1"	"AFF4"	"AF4.com"
"3636"	"HEXIM2"	"AFF4"	"AF4.com"
"3637"	"MLLT3"	"AFF4"	"AF4.com"
"3638"	"MED26"	"CCNT1"	"AF4.com"
"3639"	"MED26"	"CDK9"	"AF4.com"
"3640"	"MED26"	"MED15"	"AF4.com"
"3641"	"MED26"	"MED24"	"AF4.com"
"3642"	"MED26"	"AFF1"	"AF4.com"
"3643"	"MED26"	"MED17"	"AF4.com"
"3644"	"TCEA1"	"MED26"	"AF4.com"
"3645"	"MED26"	"HEXIM2"	"AF4.com"
"3646"	"MLLT3"	"MED26"	"AF4.com"
"3648"	"MED15"	"CCNT1"	"AF4.com"
"3649"	"MED24"	"CCNT1"	"AF4.com"
"3651"	"MED17"	"CCNT1"	"AF4.com"
"3652"	"TCEA1"	"CCNT1"	"AF4.com"
"3653"	"HEXIM2"	"CCNT1"	"AF4.com"
"3654"	"MLLT3"	"CCNT1"	"AF4.com"
"3655"	"MED15"	"CDK9"	"AF4.com"
"3656"	"MED24"	"CDK9"	"AF4.com"
"3658"	"MED17"	"CDK9"	"AF4.com"
"3659"	"TCEA1"	"CDK9"	"AF4.com"
"3660"	"HEXIM2"	"CDK9"	"AF4.com"
"3661"	"MLLT3"	"CDK9"	"AF4.com"
"3662"	"MED24"	"MED15"	"AF4.com"
"3663"	"MED15"	"AFF1"	"AF4.com"
"3664"	"MED17"	"MED15"	"AF4.com"
"3665"	"TCEA1"	"MED15"	"AF4.com"
"3666"	"MED15"	"HEXIM2"	"AF4.com"
"3667"	"MLLT3"	"MED15"	"AF4.com"
"3668"	"MED24"	"AFF1"	"AF4.com"
"3669"	"MED24"	"MED17"	"AF4.com"
"3670"	"TCEA1"	"MED24"	"AF4.com"
"3671"	"MED24"	"HEXIM2"	"AF4.com"
"3672"	"MLLT3"	"MED24"	"AF4.com"
"3673"	"MED17"	"AFF1"	"AF4.com"
"3674"	"TCEA1"	"AFF1"	"AF4.com"
"3675"	"HEXIM2"	"AFF1"	"AF4.com"
"3676"	"MLLT3"	"AFF1"	"AF4.com"
"3677"	"TCEA1"	"MED17"	"AF4.com"
"3678"	"MED17"	"HEXIM2"	"AF4.com"
"3679"	"MLLT3"	"MED17"	"AF4.com"
"3680"	"TCEA1"	"HEXIM2"	"AF4.com"
"3681"	"TCEA1"	"MLLT3"	"AF4.com"
"3682"	"MLLT3"	"HEXIM2"	"AF4.com"
"3683"	"TUBB2A"	"TUBA1A"	"Tubulins"
"3684"	"TUBB4B"	"TUBB2A"	"Tubulins"
"3685"	"TUBB2A"	"TUBA1C"	"Tubulins"
"3686"	"TUBB6"	"TUBB2A"	"Tubulins"
"3687"	"TUBB2A"	"TUBA3E"	"Tubulins"
"3688"	"TUBB2A"	"TUBA1B"	"Tubulins"
"3689"	"TUBB2A"	"TUBB1"	"Tubulins"
"3690"	"TUBB4A"	"TUBB2A"	"Tubulins"
"3691"	"TUBB2A"	"TUBA3D"	"Tubulins"
"3692"	"TUBB2A"	"TUBA8"	"Tubulins"
"3693"	"TUBB2B"	"TUBB2A"	"Tubulins"
"3694"	"TUBB8"	"TUBB2A"	"Tubulins"
"3695"	"TUBB2A"	"TUBB"	"Tubulins"
"3696"	"TUBB2A"	"TUBA4A"	"Tubulins"
"3697"	"TUBB4B"	"TUBA1A"	"Tubulins"
"3698"	"TUBA1C"	"TUBA1A"	"Tubulins"
"3699"	"TUBB6"	"TUBA1A"	"Tubulins"
"3700"	"TUBA3E"	"TUBA1A"	"Tubulins"
"3701"	"TUBA1B"	"TUBA1A"	"Tubulins"
"3702"	"TUBB1"	"TUBA1A"	"Tubulins"
"3703"	"TUBB4A"	"TUBA1A"	"Tubulins"
"3704"	"TUBA3D"	"TUBA1A"	"Tubulins"
"3705"	"TUBA8"	"TUBA1A"	"Tubulins"
"3706"	"TUBB2B"	"TUBA1A"	"Tubulins"
"3707"	"TUBB8"	"TUBA1A"	"Tubulins"
"3708"	"TUBB"	"TUBA1A"	"Tubulins"
"3709"	"TUBA4A"	"TUBA1A"	"Tubulins"
"3710"	"TUBB4B"	"TUBA1C"	"Tubulins"
"3711"	"TUBB6"	"TUBB4B"	"Tubulins"
"3712"	"TUBB4B"	"TUBA3E"	"Tubulins"
"3713"	"TUBB4B"	"TUBA1B"	"Tubulins"
"3714"	"TUBB4B"	"TUBB1"	"Tubulins"
"3715"	"TUBB4B"	"TUBB4A"	"Tubulins"
"3716"	"TUBB4B"	"TUBA3D"	"Tubulins"
"3717"	"TUBB4B"	"TUBA8"	"Tubulins"
"3718"	"TUBB4B"	"TUBB2B"	"Tubulins"
"3719"	"TUBB8"	"TUBB4B"	"Tubulins"
"3720"	"TUBB4B"	"TUBB"	"Tubulins"
"3721"	"TUBB4B"	"TUBA4A"	"Tubulins"
"3722"	"TUBB6"	"TUBA1C"	"Tubulins"
"3723"	"TUBA3E"	"TUBA1C"	"Tubulins"
"3724"	"TUBA1C"	"TUBA1B"	"Tubulins"
"3725"	"TUBB1"	"TUBA1C"	"Tubulins"
"3726"	"TUBB4A"	"TUBA1C"	"Tubulins"
"3727"	"TUBA3D"	"TUBA1C"	"Tubulins"
"3728"	"TUBA8"	"TUBA1C"	"Tubulins"
"3729"	"TUBB2B"	"TUBA1C"	"Tubulins"
"3730"	"TUBB8"	"TUBA1C"	"Tubulins"
"3731"	"TUBB"	"TUBA1C"	"Tubulins"
"3732"	"TUBA4A"	"TUBA1C"	"Tubulins"
"3733"	"TUBB6"	"TUBA3E"	"Tubulins"
"3734"	"TUBB6"	"TUBA1B"	"Tubulins"
"3735"	"TUBB6"	"TUBB1"	"Tubulins"
"3736"	"TUBB6"	"TUBB4A"	"Tubulins"
"3737"	"TUBB6"	"TUBA3D"	"Tubulins"
"3738"	"TUBB6"	"TUBA8"	"Tubulins"
"3739"	"TUBB6"	"TUBB2B"	"Tubulins"
"3740"	"TUBB8"	"TUBB6"	"Tubulins"
"3741"	"TUBB6"	"TUBB"	"Tubulins"
"3742"	"TUBB6"	"TUBA4A"	"Tubulins"
"3743"	"TUBA3E"	"TUBA1B"	"Tubulins"
"3744"	"TUBB1"	"TUBA3E"	"Tubulins"
"3745"	"TUBB4A"	"TUBA3E"	"Tubulins"
"3746"	"TUBA3E"	"TUBA3D"	"Tubulins"
"3747"	"TUBA8"	"TUBA3E"	"Tubulins"
"3748"	"TUBB2B"	"TUBA3E"	"Tubulins"
"3749"	"TUBB8"	"TUBA3E"	"Tubulins"
"3750"	"TUBB"	"TUBA3E"	"Tubulins"
"3751"	"TUBA4A"	"TUBA3E"	"Tubulins"
"3752"	"TUBB1"	"TUBA1B"	"Tubulins"
"3753"	"TUBB4A"	"TUBA1B"	"Tubulins"
"3754"	"TUBA3D"	"TUBA1B"	"Tubulins"
"3755"	"TUBA8"	"TUBA1B"	"Tubulins"
"3756"	"TUBB2B"	"TUBA1B"	"Tubulins"
"3757"	"TUBB8"	"TUBA1B"	"Tubulins"
"3758"	"TUBB"	"TUBA1B"	"Tubulins"
"3759"	"TUBA4A"	"TUBA1B"	"Tubulins"
"3760"	"TUBB4A"	"TUBB1"	"Tubulins"
"3761"	"TUBB1"	"TUBA3D"	"Tubulins"
"3762"	"TUBB1"	"TUBA8"	"Tubulins"
"3763"	"TUBB2B"	"TUBB1"	"Tubulins"
"3764"	"TUBB8"	"TUBB1"	"Tubulins"
"3765"	"TUBB1"	"TUBB"	"Tubulins"
"3766"	"TUBB1"	"TUBA4A"	"Tubulins"
"3767"	"TUBB4A"	"TUBA3D"	"Tubulins"
"3768"	"TUBB4A"	"TUBA8"	"Tubulins"
"3769"	"TUBB4A"	"TUBB2B"	"Tubulins"
"3770"	"TUBB8"	"TUBB4A"	"Tubulins"
"3771"	"TUBB4A"	"TUBB"	"Tubulins"
"3772"	"TUBB4A"	"TUBA4A"	"Tubulins"
"3773"	"TUBA8"	"TUBA3D"	"Tubulins"
"3774"	"TUBB2B"	"TUBA3D"	"Tubulins"
"3775"	"TUBB8"	"TUBA3D"	"Tubulins"
"3776"	"TUBB"	"TUBA3D"	"Tubulins"
"3777"	"TUBA4A"	"TUBA3D"	"Tubulins"
"3778"	"TUBB2B"	"TUBA8"	"Tubulins"
"3779"	"TUBB8"	"TUBA8"	"Tubulins"
"3780"	"TUBB"	"TUBA8"	"Tubulins"
"3781"	"TUBA8"	"TUBA4A"	"Tubulins"
"3782"	"TUBB8"	"TUBB2B"	"Tubulins"
"3783"	"TUBB2B"	"TUBB"	"Tubulins"
"3784"	"TUBB2B"	"TUBA4A"	"Tubulins"
"3785"	"TUBB8"	"TUBB"	"Tubulins"
"3786"	"TUBB8"	"TUBA4A"	"Tubulins"
"3788"	"HNRNPA2B1"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3789"	"MSI2"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3790"	"HNRNPA1"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3791"	"HNRNPAB"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3792"	"HNRNPA1"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3793"	"HNRNPA1"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3794"	"HNRNPD"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3795"	"HNRNPA1"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3796"	"HNRNPA1"	"HNRNPA0"	"mRNA cleavage factor complex (CFI)"
"3797"	"HNRNPA1"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3798"	"PCF11"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3799"	"HNRNPDL"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3800"	"HNRNPA3"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3801"	"MSI1"	"HNRNPA1"	"mRNA cleavage factor complex (CFI)"
"3802"	"MSI2"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3803"	"HNRNPA2B1"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3804"	"HNRNPAB"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3805"	"HNRNPA2B1"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3806"	"HNRNPA2B1"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3807"	"HNRNPD"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3808"	"HNRNPA2B1"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3809"	"HNRNPA2B1"	"HNRNPA0"	"mRNA cleavage factor complex (CFI)"
"3810"	"HNRNPA2B1"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3811"	"PCF11"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3812"	"HNRNPDL"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3813"	"HNRNPA3"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3814"	"MSI1"	"HNRNPA2B1"	"mRNA cleavage factor complex (CFI)"
"3815"	"MSI2"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3816"	"MSI2"	"HNRNPAB"	"mRNA cleavage factor complex (CFI)"
"3817"	"MSI2"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3818"	"MSI2"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3819"	"MSI2"	"HNRNPD"	"mRNA cleavage factor complex (CFI)"
"3820"	"MSI2"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3821"	"MSI2"	"HNRNPA0"	"mRNA cleavage factor complex (CFI)"
"3822"	"MSI2"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3823"	"PCF11"	"MSI2"	"mRNA cleavage factor complex (CFI)"
"3824"	"MSI2"	"HNRNPDL"	"mRNA cleavage factor complex (CFI)"
"3825"	"MSI2"	"HNRNPA3"	"mRNA cleavage factor complex (CFI)"
"3826"	"MSI2"	"MSI1"	"mRNA cleavage factor complex (CFI)"
"3827"	"HNRNPAB"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3828"	"DAZAP1"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3829"	"DAZAP1"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3830"	"HNRNPD"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3831"	"DAZAP1"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3832"	"HNRNPA0"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3833"	"DAZAP1"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3834"	"PCF11"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3835"	"HNRNPDL"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3836"	"HNRNPA3"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3837"	"MSI1"	"DAZAP1"	"mRNA cleavage factor complex (CFI)"
"3838"	"HNRNPAB"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3839"	"HNRNPAB"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3840"	"HNRNPD"	"HNRNPAB"	"mRNA cleavage factor complex (CFI)"
"3841"	"HNRNPAB"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3842"	"HNRNPAB"	"HNRNPA0"	"mRNA cleavage factor complex (CFI)"
"3843"	"HNRNPAB"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3844"	"PCF11"	"HNRNPAB"	"mRNA cleavage factor complex (CFI)"
"3845"	"HNRNPDL"	"HNRNPAB"	"mRNA cleavage factor complex (CFI)"
"3846"	"HNRNPAB"	"HNRNPA3"	"mRNA cleavage factor complex (CFI)"
"3847"	"MSI1"	"HNRNPAB"	"mRNA cleavage factor complex (CFI)"
"3848"	"CSTF3"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3849"	"HNRNPD"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3850"	"CSTF3"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3851"	"HNRNPA0"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3852"	"CSTF3"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3853"	"PCF11"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3854"	"HNRNPDL"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3855"	"HNRNPA3"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3856"	"MSI1"	"CSTF3"	"mRNA cleavage factor complex (CFI)"
"3857"	"HNRNPD"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3858"	"CSTF2"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3859"	"HNRNPA0"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3860"	"CSTF2T"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3861"	"PCF11"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3862"	"HNRNPDL"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3863"	"HNRNPA3"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3864"	"MSI1"	"CLP1"	"mRNA cleavage factor complex (CFI)"
"3865"	"HNRNPD"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3866"	"HNRNPD"	"HNRNPA0"	"mRNA cleavage factor complex (CFI)"
"3867"	"HNRNPD"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
"3868"	"PCF11"	"HNRNPD"	"mRNA cleavage factor complex (CFI)"
"3869"	"HNRNPDL"	"HNRNPD"	"mRNA cleavage factor complex (CFI)"
"3870"	"HNRNPD"	"HNRNPA3"	"mRNA cleavage factor complex (CFI)"
"3871"	"MSI1"	"HNRNPD"	"mRNA cleavage factor complex (CFI)"
"3872"	"HNRNPA0"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3873"	"CSTF2T"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3874"	"PCF11"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3875"	"HNRNPDL"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3876"	"HNRNPA3"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3877"	"MSI1"	"CSTF2"	"mRNA cleavage factor complex (CFI)"
"3878"	"HNRNPA0"	"CSTF2T"	"mRNA cleavage factor complex (CFI)"
